adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Harare,Harare,other,1-2,clean,improved,improved,M,higher,yes,2.3293247338214043,0.0034952161019028705,35
Harare,Harare,other,1-2,clean,improved,improved,M,secondary,yes,1.2167848748801202,0.0018258193138470959,18
Harare,Harare,other,1-2,other,improved,improved,M,primary,yes,1.0183851259388166,0.0015281150105164551,15
Harare,Harare,other,3-4,clean,improved,improved,F,secondary,yes,1.724477998989863,0.0025876268696800567,26
Harare,Harare,other,3-4,clean,improved,improved,M,higher,yes,1.4275607675967323,0.0021420943627568456,21
Harare,Harare,other,3-4,clean,improved,improved,M,secondary,yes,2.156808131843899,0.0032363501755156496,32
Harare,Harare,other,3-4,other,improved,improved,F,secondary,yes,1.0141020729239545,0.0015216881711644812,15
Harare,Harare,other,5-6,clean,improved,improved,M,higher,yes,5.54714079847669,0.008323637986941428,83
Harare,Harare,other,5-6,clean,improved,improved,M,secondary,yes,1.5531553983818007,0.002330552575327466,23
Harare,Harare,other,7+,clean,improved,improved,F,secondary,yes,1.4273521451106927,0.0021417813189541345,21
Harare,Harare,other,7+,clean,improved,improved,M,higher,yes,3.220153174331541,0.004831928782661613,48
Harare,Harare Rural,improved,1-2,clean,improved,improved,F,primary,yes,1.6143271911752912,0.010670261509179975,107
Harare,Harare Rural,improved,1-2,clean,improved,improved,F,secondary,no,0.203926803395461,0.0013479004336020158,13
Harare,Harare Rural,improved,1-2,clean,improved,improved,F,secondary,yes,7.661133096028787,0.05063799584007898,506
Harare,Harare Rural,improved,1-2,clean,improved,improved,M,higher,yes,5.56516736882016,0.0367842352481432,368
Harare,Harare Rural,improved,1-2,clean,improved,improved,M,primary,no,0.3166418046968367,0.0020929157851786876,21
Harare,Harare Rural,improved,1-2,clean,improved,improved,M,primary,yes,0.4599446039492608,0.0030401081210196385,30
Harare,Harare Rural,improved,1-2,clean,improved,improved,M,secondary,yes,8.988805312869118,0.059413546316835306,594
Harare,Harare Rural,improved,1-2,clean,unimproved,unimproved,F,primary,yes,0.5463719755128823,0.0036113694249090365,36
Harare,Harare Rural,improved,1-2,clean,unimproved,unimproved,F,secondary,yes,1.2730265112245132,0.00841435729828429,84
Harare,Harare Rural,improved,1-2,clean,unimproved,unimproved,M,secondary,yes,0.4719262350937449,0.003119303428090631,31
Harare,Harare Rural,improved,1-2,other,improved,improved,F,higher,yes,0.16323039689591615,0.0010789083096956528,11
Harare,Harare Rural,improved,1-2,other,improved,improved,F,primary,yes,0.7423620146083838,0.004906810015747928,49
Harare,Harare Rural,improved,1-2,other,improved,improved,F,secondary,no,0.3990986721174228,0.002637933141892404,26
Harare,Harare Rural,improved,1-2,other,improved,improved,F,secondary,yes,0.3684185168291219,0.002435145700871797,24
Harare,Harare Rural,improved,1-2,other,improved,improved,M,primary,no,0.291144440827513,0.0019243851788879464,19
Harare,Harare Rural,improved,1-2,other,improved,improved,M,secondary,no,0.291144440827513,0.0019243851788879464,19
Harare,Harare Rural,improved,1-2,other,improved,improved,M,secondary,yes,1.858014884969033,0.012280970560952278,123
Harare,Harare Rural,improved,1-2,other,unimproved,unimproved,F,secondary,no,0.1885794848050865,0.0012464588524162515,12
Harare,Harare Rural,improved,1-2,other,unimproved,unimproved,F,secondary,yes,0.2103035605193363,0.0013900490553090809,14
Harare,Harare Rural,improved,3-4,clean,improved,improved,F,higher,yes,6.639903004486916,0.04388794405543284,439
Harare,Harare Rural,improved,3-4,clean,improved,improved,F,preprimary/other,yes,1.7234459501033257,0.011391506681586209,114
Harare,Harare Rural,improved,3-4,clean,improved,improved,F,primary,yes,2.6908156626376414,0.017785556081997122,178
Harare,Harare Rural,improved,3-4,clean,improved,improved,F,secondary,no,1.8564640664495935,0.012270720074405215,123
Harare,Harare Rural,improved,3-4,clean,improved,improved,F,secondary,yes,10.381186128443964,0.06861680294520962,686
Harare,Harare Rural,improved,3-4,clean,improved,improved,M,higher,yes,4.123020673130053,0.02725203975411195,273
Harare,Harare Rural,improved,3-4,clean,improved,improved,M,preprimary/other,yes,0.3950445662709351,0.0026111366103067435,26
Harare,Harare Rural,improved,3-4,clean,improved,improved,M,primary,yes,1.1707917818990454,0.007738613680022632,77
Harare,Harare Rural,improved,3-4,clean,improved,improved,M,secondary,yes,12.041059298686973,0.07958811092749668,796
Harare,Harare Rural,improved,3-4,clean,unimproved,unimproved,M,primary,yes,0.24817830441224292,0.0016403907605964125,16
Harare,Harare Rural,improved,3-4,clean,unimproved,unimproved,M,secondary,yes,0.31331064902400185,0.002070897756645662,21
Harare,Harare Rural,improved,3-4,other,improved,improved,F,preprimary/other,no,0.23501797452216996,0.0015534045769765219,16
Harare,Harare Rural,improved,3-4,other,improved,improved,F,primary,yes,0.26209169507033214,0.0017323544700679166,17
Harare,Harare Rural,improved,3-4,other,improved,improved,F,secondary,no,0.3816077014127035,0.002522322606129276,25
Harare,Harare Rural,improved,3-4,other,improved,improved,F,secondary,yes,1.336892405645857,0.008836493404718381,88
Harare,Harare Rural,improved,3-4,other,improved,improved,M,higher,yes,0.09505424904536731,6.282826061638565e-4,6
Harare,Harare Rural,improved,3-4,other,improved,improved,M,preprimary/other,yes,0.1117994897798226,7.389640706448753e-4,7
Harare,Harare Rural,improved,3-4,other,improved,improved,M,primary,yes,0.5376215805222554,0.0035535317056604176,36
Harare,Harare Rural,improved,3-4,other,improved,improved,M,secondary,no,0.39096100635477526,0.0025841453953708744,26
Harare,Harare Rural,improved,3-4,other,improved,improved,M,secondary,yes,2.40667272873427,0.01590744895024071,159
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,F,primary,no,0.09370347658759676,6.193543694082603e-4,6
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,F,primary,yes,0.17397899604310002,0.0011499536122741851,11
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.44960200710783493,0.0029717463827144764,30
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.08970841582230393,5.929481096712215e-4,6
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,M,secondary,no,0.23361561500453693,0.0015441353638549007,15
Harare,Harare Rural,improved,3-4,other,unimproved,unimproved,M,secondary,yes,0.40381877377010217,0.0026691317237284282,27
Harare,Harare Rural,improved,5-6,clean,improved,improved,F,higher,yes,1.9003409423317377,0.012560734231651405,126
Harare,Harare Rural,improved,5-6,clean,improved,improved,F,preprimary/other,yes,0.2850447258661192,0.001884067730154307,19
Harare,Harare Rural,improved,5-6,clean,improved,improved,F,primary,yes,0.7522355651979593,0.0049720714865270875,50
Harare,Harare Rural,improved,5-6,clean,improved,improved,F,secondary,yes,1.3221210620024897,0.00873885886050808,87
Harare,Harare Rural,improved,5-6,clean,improved,improved,M,higher,yes,8.858149106834679,0.05854994450562516,585
Harare,Harare Rural,improved,5-6,clean,improved,improved,M,primary,yes,0.3570499410237053,0.0023600025220330534,24
Harare,Harare Rural,improved,5-6,clean,improved,improved,M,secondary,yes,18.336827061233752,0.12120141509202065,1212
Harare,Harare Rural,improved,5-6,clean,unimproved,unimproved,F,preprimary/other,yes,1.382900818631806,0.009140596439633513,91
Harare,Harare Rural,improved,5-6,clean,unimproved,unimproved,F,secondary,yes,0.22872117615484372,0.0015117844607960883,15
Harare,Harare Rural,improved,5-6,clean,unimproved,unimproved,M,secondary,yes,0.3152709105817439,0.0020838545497678,21
Harare,Harare Rural,improved,5-6,other,improved,improved,F,primary,no,0.09928738032357123,6.562624469223094e-4,7
Harare,Harare Rural,improved,5-6,other,improved,improved,F,primary,yes,0.17174816724917805,0.0011352084436717618,11
Harare,Harare Rural,improved,5-6,other,improved,improved,F,secondary,yes,2.060611173697597,0.013620076656259554,136
Harare,Harare Rural,improved,5-6,other,improved,improved,M,preprimary/other,yes,0.09266457601852753,6.124875205968158e-4,6
Harare,Harare Rural,improved,5-6,other,improved,improved,M,primary,yes,1.0490370543819774,0.0069338482088790575,69
Harare,Harare Rural,improved,5-6,other,improved,improved,M,secondary,no,0.2423636262267834,0.001601957327046051,16
Harare,Harare Rural,improved,5-6,other,improved,improved,M,secondary,yes,2.169091956637559,0.014337104981754875,143
Harare,Harare Rural,improved,5-6,other,unimproved,unimproved,F,primary,yes,0.2103035605193363,0.0013900490553090809,14
Harare,Harare Rural,improved,5-6,other,unimproved,unimproved,F,secondary,no,0.1484480020674979,9.81200720172653e-4,10
Harare,Harare Rural,improved,5-6,other,unimproved,unimproved,F,secondary,yes,0.17609575472107783,0.00116394480858762,12
Harare,Harare Rural,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.6814919363539096,0.0045044754353667175,45
Harare,Harare Rural,improved,7+,clean,improved,improved,F,primary,yes,3.309960583390416,0.021877934784794592,219
Harare,Harare Rural,improved,7+,clean,improved,improved,F,secondary,yes,4.102745835342129,0.027118028617809493,271
Harare,Harare Rural,improved,7+,clean,improved,improved,M,higher,yes,1.907714903111131,0.012609474096967851,126
Harare,Harare Rural,improved,7+,clean,improved,improved,M,primary,yes,0.3950445662709351,0.0026111366103067435,26
Harare,Harare Rural,improved,7+,clean,improved,improved,M,secondary,yes,7.243274343912951,0.04787606369686239,479
Harare,Harare Rural,improved,7+,clean,unimproved,unimproved,M,secondary,yes,0.24817830441224292,0.0016403907605964125,16
Harare,Harare Rural,improved,7+,other,improved,improved,F,preprimary/other,yes,0.2181786244677192,0.001442101075612093,14
Harare,Harare Rural,improved,7+,other,improved,improved,F,primary,yes,0.2181786244677192,0.001442101075612093,14
Harare,Harare Rural,improved,7+,other,improved,improved,M,primary,yes,0.2243951602557623,0.0014831906780806631,15
Harare,Harare Rural,improved,7+,other,improved,improved,M,secondary,no,0.2423636262267834,0.001601957327046051,16
Harare,Harare Rural,improved,7+,other,improved,improved,M,secondary,yes,0.6597210925888477,0.004360576108440565,44
Harare,Harare Rural,improved,7+,other,unimproved,unimproved,M,secondary,no,0.15308784853732915,0.001011868837185228,10
Harare,Harare Rural,improved,7+,other,unimproved,unimproved,M,secondary,yes,0.0762719589850724,5.04136802401045e-4,5
Harare,Harare Rural,other,1-2,clean,improved,improved,F,higher,yes,2.0715223568226806,0.013692196594494896,137
Harare,Harare Rural,other,1-2,clean,improved,improved,F,secondary,yes,0.3165742405818636,0.002092469204845196,21
Harare,Harare Rural,other,1-2,clean,improved,improved,M,secondary,yes,0.7069239771909733,0.004672574274268173,47
Harare,Harare Rural,other,1-2,other,improved,improved,F,secondary,yes,0.2622431520632276,0.0017333555593950511,17
Harare,Harare Rural,other,1-2,other,improved,improved,M,primary,yes,0.27043974579565605,0.0017875328036907649,18
Harare,Harare Rural,other,1-2,other,improved,improved,M,secondary,yes,0.18695193447106517,0.0012357011895469808,12
Harare,Harare Rural,other,3-4,clean,improved,improved,M,higher,yes,1.966538267321096,0.012998280456918405,130
Harare,Harare Rural,other,3-4,clean,improved,improved,M,secondary,yes,0.4709962137259871,0.0031131562410412227,31
Harare,Harare Rural,other,3-4,other,improved,improved,F,secondary,yes,0.18128572202199444,0.0011982490739358086,12
Harare,Harare Rural,other,3-4,other,improved,improved,M,secondary,yes,1.908398082720088,0.012613989727457853,126
Harare,Harare Rural,other,3-4,other,unimproved,unimproved,M,secondary,yes,0.1500110770571806,9.915322186381103e-4,10
Harare,Harare Rural,other,5-6,clean,improved,improved,F,primary,yes,0.46063766957438895,0.0030446890953745066,30
Harare,Harare Rural,other,5-6,clean,improved,improved,F,secondary,yes,0.27183438122652503,0.0017967509627100067,18
Harare,Harare Rural,other,5-6,clean,improved,improved,M,primary,yes,0.4750352231640574,0.0031398529894933625,31
Harare,Harare Rural,other,5-6,other,improved,improved,F,preprimary/other,no,0.28248346775752986,0.001867138514094173,19
Harare,Harare Rural,other,7+,clean,improved,improved,F,higher,yes,0.19346798235056997,0.0012787704850781023,13
Harare,Harare Rural,other,7+,clean,improved,improved,M,secondary,yes,0.4750352231640574,0.0031398529894933625,31
Harare,Harare Rural,other,7+,other,improved,improved,M,secondary,yes,0.18695193447106517,0.0012357011895469808,12
Harare,Harare Rural,other,7+,other,unimproved,unimproved,M,secondary,yes,0.21700207414625808,0.001434324399559477,14
Manicaland,Buhera,improved,1-2,clean,improved,improved,F,higher,yes,1.519372151487728,0.01455686464119833,146
Manicaland,Buhera,improved,1-2,clean,improved,improved,M,higher,yes,1.566861194218223,0.015011849660037197,150
Manicaland,Buhera,improved,1-2,other,improved,improved,F,higher,yes,0.9537489197740804,0.009137717782470854,91
Manicaland,Buhera,improved,1-2,other,improved,improved,F,preprimary/other,no,1.0273606769446657,0.009842980403010352,98
Manicaland,Buhera,improved,1-2,other,improved,improved,M,primary,yes,0.5895350319526458,0.0056482420406193095,56
Manicaland,Buhera,improved,1-2,other,improved,improved,M,secondary,yes,0.5895350319526458,0.0056482420406193095,56
Manicaland,Buhera,improved,1-2,other,unimproved,unimproved,F,preprimary/other,no,0.8243588498332233,0.007898051955899031,79
Manicaland,Buhera,improved,1-2,other,unimproved,unimproved,F,primary,no,0.8243588498332233,0.007898051955899031,79
Manicaland,Buhera,improved,1-2,other,unimproved,unimproved,F,primary,yes,1.2469394644847214,0.01194673009012238,119
Manicaland,Buhera,improved,1-2,other,unimproved,unimproved,M,primary,yes,0.5659475486608685,0.005422254088182035,54
Manicaland,Buhera,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.5659475486608685,0.005422254088182035,54
Manicaland,Buhera,improved,3-4,other,improved,improved,F,primary,no,1.2315785884251076,0.011799559962414647,118
Manicaland,Buhera,improved,3-4,other,improved,improved,F,primary,yes,4.633423176657367,0.044392095736353394,444
Manicaland,Buhera,improved,3-4,other,improved,improved,F,secondary,no,0.7367248757578393,0.007058444689610427,71
Manicaland,Buhera,improved,3-4,other,improved,improved,M,higher,yes,0.983559011502408,0.009423323563652289,94
Manicaland,Buhera,improved,3-4,other,improved,improved,M,primary,no,1.601548622932029,0.015344184436637959,153
Manicaland,Buhera,improved,3-4,other,improved,improved,M,primary,yes,1.602575012919164,0.015354018117015197,154
Manicaland,Buhera,improved,3-4,other,unimproved,unimproved,F,primary,no,0.8243588498332233,0.007898051955899031,79
Manicaland,Buhera,improved,3-4,other,unimproved,unimproved,F,primary,yes,1.3761249697116589,0.013184436014475396,132
Manicaland,Buhera,improved,3-4,other,unimproved,unimproved,F,secondary,yes,0.7652924432273039,0.007332146042089544,73
Manicaland,Buhera,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.7892121955422065,0.0075613174115648114,76
Manicaland,Buhera,improved,3-4,other,unimproved,unimproved,M,secondary,yes,1.5091780792996383,0.01445919684543195,145
Manicaland,Buhera,improved,5-6,other,improved,improved,F,preprimary/other,yes,0.5716671733147322,0.005477052908736451,55
Manicaland,Buhera,improved,5-6,other,improved,improved,F,primary,yes,0.5716671733147322,0.005477052908736451,55
Manicaland,Buhera,improved,5-6,other,improved,improved,F,secondary,yes,3.651662201006398,0.03498599887024443,350
Manicaland,Buhera,improved,5-6,other,improved,improved,M,higher,yes,0.5895350319526458,0.0056482420406193095,56
Manicaland,Buhera,improved,5-6,other,improved,improved,M,primary,yes,0.983559011502408,0.009423323563652289,94
Manicaland,Buhera,improved,5-6,other,improved,improved,M,secondary,yes,0.8972605047713664,0.008596511199090228,86
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,F,preprimary/other,no,0.4941121124339225,0.004734010118083486,47
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.6981448757801976,0.0066888158024532825,67
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,F,primary,yes,2.628174063863654,0.025180120659517267,252
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,M,primary,no,0.6096282204389081,0.005840751706350778,58
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,M,primary,yes,0.7892121955422065,0.0075613174115648114,76
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,M,secondary,no,0.6101410972286314,0.0058456654978786176,58
Manicaland,Buhera,improved,5-6,other,unimproved,unimproved,M,secondary,yes,2.006355444662207,0.01922257466775409,192
Manicaland,Buhera,improved,7+,other,improved,improved,F,primary,yes,0.9537489197740804,0.009137717782470854,91
Manicaland,Buhera,improved,7+,other,improved,improved,F,secondary,yes,0.8700659819835748,0.008335964770872333,83
Manicaland,Buhera,improved,7+,other,improved,improved,M,higher,yes,0.983559011502408,0.009423323563652289,94
Manicaland,Buhera,improved,7+,other,improved,improved,M,preprimary/other,yes,0.705907885272668,0.006763191970451082,68
Manicaland,Buhera,improved,7+,other,improved,improved,M,primary,yes,0.8972605047713664,0.008596511199090228,86
Manicaland,Buhera,improved,7+,other,improved,improved,M,secondary,yes,0.705907885272668,0.006763191970451082,68
